date,open,close,high,low,volume
2017-07-24,413.024,415.944,423.494,413.024,42716.0
2017-07-25,420.344,416.104,420.944,414.244,21929.0
2017-07-26,416.194,409.774,419.774,404.704,31470.0
2017-07-27,409.774,412.014,413.994,409.244,19595.0
2017-07-28,409.144,422.064,422.214,405.854,46618.0
2017-07-31,422.144,419.364,426.104,419.144,38412.0
2017-08-01,419.144,418.384,421.144,415.544,27501.0
2017-08-02,418.184,420.984,423.024,416.654,26774.0
2017-08-03,421.824,415.364,424.994,413.774,31768.0
2017-08-04,415.144,411.784,417.124,410.744,18681.0
2017-08-07,410.644,419.704,420.544,409.274,23099.0
2017-08-08,420.144,420.724,422.364,417.644,16051.0
2017-08-09,422.984,428.994,431.124,420.174,41794.0
2017-08-10,429.234,429.774,437.744,427.144,35364.0
2017-08-11,427.144,422.204,434.694,421.624,36572.0
2017-08-14,423.354,437.974,438.244,423.354,39331.0
2017-08-15,438.254,434.114,439.244,433.154,27163.0
2017-08-16,436.144,434.634,436.944,431.144,18587.0
2017-08-17,435.744,430.834,435.744,427.944,25846.0
2017-08-18,430.944,427.794,432.584,426.144,23857.0
2017-08-21,426.144,427.874,432.544,425.084,23546.0
2017-08-22,425.544,425.364,427.624,414.144,42457.0
2017-08-23,423.594,432.154,432.774,422.464,27214.0
2017-08-24,432.134,430.954,434.544,430.164,18156.0
2017-08-25,431.594,431.134,432.394,427.464,17297.0
2017-08-28,431.144,430.184,435.434,429.174,29021.0
2017-08-29,431.164,427.584,433.024,426.154,25176.0
2017-08-30,427.844,431.114,431.894,427.304,18503.0
2017-08-31,432.184,429.294,433.024,427.944,18736.0
2017-09-01,428.344,433.324,434.424,428.174,31451.0
2017-09-04,433.324,430.564,434.804,429.414,18931.0
2017-09-05,431.024,428.134,432.134,427.644,22622.0
2017-09-06,428.144,423.124,430.914,422.984,33006.0
2017-09-07,423.454,419.414,425.044,418.204,33320.0
2017-09-08,416.394,412.514,418.644,412.144,41173.0
2017-09-11,409.234,416.464,420.364,408.124,45374.0
2017-09-12,417.644,423.054,424.144,416.544,34341.0
2017-09-13,423.144,429.774,430.344,419.524,33075.0
2017-09-14,431.134,428.854,432.174,427.134,19399.0
2017-09-15,430.644,427.984,430.644,426.144,16039.0
2017-09-18,428.284,437.114,438.644,428.284,42206.0
2017-09-19,438.444,435.094,440.644,434.154,23054.0
2017-09-20,435.044,434.344,438.164,434.144,17318.0
2017-09-21,434.084,436.914,438.724,431.024,19402.0
2017-09-22,435.044,438.074,438.324,433.944,16343.0
2017-09-25,438.454,445.384,446.344,438.444,32697.0
2017-09-26,444.834,447.434,448.144,441.744,25470.0
2017-09-27,447.064,446.354,449.174,444.214,16671.0
2017-09-28,445.344,456.604,458.344,445.294,25969.0
2017-09-29,454.144,455.784,464.024,453.644,22436.0
2017-10-09,462.684,465.914,473.694,458.244,34891.0
2017-10-10,465.194,478.204,478.634,465.154,31006.0
2017-10-11,476.244,483.684,489.394,476.244,33406.0
2017-10-12,483.144,482.234,485.644,478.324,19646.0
2017-10-13,483.144,494.294,494.744,480.154,27858.0
2017-10-16,498.134,498.834,504.804,494.014,29909.0
2017-10-17,499.114,494.874,499.114,492.144,20977.0
2017-10-18,492.344,498.864,500.734,492.344,19178.0
2017-10-19,499.144,520.744,523.294,498.864,40658.0
2017-10-20,519.144,512.474,519.144,509.904,31534.0
2017-10-23,513.064,511.554,518.644,506.144,23771.0
2017-10-24,510.144,505.474,511.944,501.754,31274.0
2017-10-25,507.894,503.814,509.824,500.204,25076.0
2017-10-26,543.144,543.234,551.144,530.054,115434.0
2017-10-27,540.254,587.774,593.144,538.174,84383.0
2017-10-30,581.194,560.224,582.144,559.144,81007.0
2017-10-31,560.154,556.174,565.744,550.024,51875.0
2017-11-01,559.024,561.154,569.684,557.364,43435.0
2017-11-02,565.094,565.064,567.924,559.144,34249.0
2017-11-03,566.794,577.314,581.584,566.794,48188.0
2017-11-06,579.644,591.204,595.764,578.344,48513.0
2017-11-07,588.724,580.214,595.294,576.324,55564.0
2017-11-08,580.474,588.524,592.644,580.474,43951.0
2017-11-09,586.144,588.214,592.294,582.754,33641.0
2017-11-10,588.574,616.094,621.544,588.574,74078.0
2017-11-13,618.144,626.024,630.924,613.944,49869.0
2017-11-14,625.284,616.894,625.364,615.494,46366.0
2017-11-15,616.894,626.224,628.134,612.144,45036.0
2017-11-16,624.154,657.254,658.104,624.154,60716.0
2017-11-17,634.144,628.394,647.144,615.914,123861.0
2017-11-20,614.944,617.294,623.744,598.144,88305.0
2017-11-21,607.144,615.394,626.944,600.164,96016.0
2017-11-22,615.144,588.664,626.144,588.144,128498.0
2017-11-23,580.144,571.874,584.144,568.364,109599.0
2017-11-24,574.044,568.184,580.644,560.374,76541.0
2017-11-27,572.144,559.434,574.474,551.154,63548.0
2017-11-28,563.204,586.374,587.024,562.144,70291.0
2017-11-29,588.084,576.264,590.114,572.154,46763.0
2017-11-30,573.654,569.144,586.624,564.144,38019.0
2017-12-01,576.154,560.494,577.134,558.274,47192.0
2017-12-04,562.094,575.934,582.244,554.864,54267.0
2017-12-05,572.144,571.104,585.544,568.274,47465.0
2017-12-06,569.644,563.154,582.244,558.144,58174.0
2017-12-07,563.094,554.834,563.134,553.404,51032.0
2017-12-08,553.564,565.424,566.994,553.564,45503.0
2017-12-11,569.144,589.134,590.094,569.144,72849.0
2017-12-12,596.844,589.464,596.914,589.164,47889.0
2017-12-13,593.134,606.354,608.144,588.864,48502.0
2017-12-14,608.124,602.694,609.444,598.644,31967.0
2017-12-15,602.144,591.934,606.094,588.924,32255.0
2017-12-18,598.144,603.914,607.944,596.724,39162.0
2017-12-19,601.144,605.234,610.584,599.144,44072.0
2017-12-20,608.044,623.054,625.004,602.174,63601.0
2017-12-21,621.144,619.884,625.564,613.644,46680.0
2017-12-22,618.144,621.064,624.044,615.154,28317.0
2017-12-25,624.144,626.264,634.444,621.864,36214.0
2017-12-26,626.324,618.954,631.134,614.644,31867.0
2017-12-27,623.004,602.324,623.004,600.644,37722.0
2017-12-28,625.144,656.834,658.044,609.464,124141.0
2017-12-29,656.144,635.634,664.644,629.744,76038.0
2018-01-02,638.144,641.994,648.304,628.034,49612.0
2018-01-03,639.644,654.004,659.544,637.884,52019.0
2018-01-04,659.544,675.214,681.644,657.474,72205.0
2018-01-05,679.144,676.504,684.174,666.364,39989.0
2018-01-08,673.164,690.274,694.644,673.164,52204.0
2018-01-09,690.354,720.664,721.144,690.354,64591.0
2018-01-10,723.144,723.854,727.024,711.624,47714.0
2018-01-11,725.144,712.954,726.144,710.144,50656.0
2018-01-12,711.914,726.564,726.944,705.164,45988.0
2018-01-15,731.604,723.514,737.204,717.164,52473.0
2018-01-16,718.624,711.084,726.754,706.144,65428.0
2018-01-17,708.144,686.074,712.144,676.654,90709.0
2018-01-18,686.074,688.884,703.144,682.234,58978.0
2018-01-19,691.044,688.324,697.044,677.164,50925.0
2018-01-22,689.954,711.784,712.144,689.954,67126.0
2018-01-23,715.954,711.924,718.144,706.744,49549.0
2018-01-24,714.584,702.604,714.604,696.744,43298.0
2018-01-25,699.144,707.304,714.144,689.144,50040.0
2018-01-26,705.384,715.364,715.544,702.144,43978.0
2018-01-29,716.904,674.464,717.814,673.144,74535.0
2018-01-30,674.144,680.224,686.914,668.164,51911.0
2018-01-31,677.144,702.684,709.854,677.144,60402.0
2018-02-01,705.144,695.874,705.444,691.064,50582.0
2018-02-02,690.364,678.544,691.374,663.144,75420.0
2018-02-05,665.364,656.374,668.104,643.744,98995.0
2018-02-06,641.144,647.004,660.744,641.144,88168.0
2018-02-07,658.144,621.574,662.024,620.154,88289.0
2018-02-08,620.344,639.134,656.144,620.344,83409.0
2018-02-09,618.144,621.574,628.034,596.144,105578.0
2018-02-12,629.144,635.624,643.644,623.344,64179.0
2018-02-13,643.164,650.124,652.964,642.644,53389.0
2018-02-14,658.144,656.594,658.144,650.364,30652.0
2018-02-22,665.444,680.594,682.144,661.384,50764.0
2018-02-23,685.144,680.624,694.704,675.144,38158.0
2018-02-26,685.024,681.654,690.194,671.164,43658.0
2018-02-27,687.144,676.124,694.144,675.364,42601.0
2018-02-28,670.144,663.764,680.444,657.144,48330.0
2018-03-01,666.144,680.114,684.994,661.914,44794.0
2018-03-02,676.144,674.554,681.704,668.144,25991.0
2018-03-05,676.324,658.254,680.144,655.174,37234.0
2018-03-06,663.144,656.404,665.744,635.274,64570.0
2018-03-07,653.144,648.184,662.144,647.134,34595.0
2018-03-08,652.144,660.904,662.144,646.144,35349.0
2018-03-09,665.694,666.344,670.714,661.644,30171.0
2018-03-12,667.694,662.094,672.064,660.914,39888.0
2018-03-13,661.144,648.494,664.744,648.144,38577.0
2018-03-14,647.814,665.024,666.224,645.364,37355.0
2018-03-15,666.164,684.614,685.144,666.164,56148.0
2018-03-16,685.744,677.994,692.124,677.024,35855.0
2018-03-19,682.114,691.624,692.134,677.144,38666.0
2018-03-20,688.144,685.874,690.144,678.144,28877.0
2018-03-21,688.254,680.144,691.254,678.144,26742.0
2018-03-22,682.144,664.224,686.144,662.154,37486.0
2018-03-23,639.144,649.204,661.634,638.224,52546.0
2018-03-26,646.144,651.634,653.204,640.024,46256.0
2018-03-27,661.144,652.884,664.024,642.144,47548.0
2018-03-28,638.114,620.194,641.144,607.144,113539.0
2018-03-29,620.344,627.244,635.994,596.554,79081.0
2018-03-30,624.144,621.764,631.644,618.024,36540.0
2018-04-02,618.144,618.204,629.144,612.254,32039.0
2018-04-03,616.144,616.054,625.144,613.534,40235.0
2018-04-04,620.144,632.154,638.574,618.524,56891.0
2018-04-09,635.244,636.444,643.574,628.294,30833.0
2018-04-10,642.944,646.164,646.644,636.604,32043.0
2018-04-11,648.144,643.504,652.924,641.164,25723.0
2018-04-12,642.144,632.344,645.024,630.364,30713.0
2018-04-13,636.644,625.004,639.144,623.224,27549.0
2018-04-16,618.724,619.524,624.994,615.144,32939.0
2018-04-17,623.144,604.344,623.524,603.744,35172.0
2018-04-18,609.144,593.784,609.144,583.144,62616.0
2018-04-19,597.994,618.104,618.144,594.804,44207.0
2018-04-20,619.144,608.404,632.144,606.374,41511.0
2018-04-23,604.154,612.154,618.474,604.154,32659.0
2018-04-24,614.144,628.024,631.644,613.144,47282.0
2018-04-25,627.144,629.114,630.144,621.164,25252.0
2018-04-26,630.144,616.374,630.424,611.144,35047.0
2018-04-27,623.394,600.674,626.504,593.144,57915.0
2018-05-02,598.144,605.974,607.134,583.204,70259.0
2018-05-03,604.144,609.024,611.824,596.144,36326.0
2018-05-04,609.124,601.014,612.974,598.714,37375.0
2018-05-07,598.094,636.314,640.024,595.914,85591.0
2018-05-08,636.174,646.974,650.274,636.174,62497.0
2018-05-09,647.224,640.094,650.444,635.264,32331.0
2018-05-10,641.644,652.334,654.144,641.644,39293.0
2018-05-11,656.834,656.164,668.644,653.844,39141.0
2018-05-14,662.144,680.554,681.144,662.144,51014.0
2018-05-15,684.144,681.204,684.584,672.144,38055.0
2018-05-16,678.144,672.664,683.804,671.424,30795.0
2018-05-17,673.264,665.524,675.644,662.144,28517.0
2018-05-18,662.134,677.464,679.144,659.334,29255.0
2018-05-21,682.144,672.964,685.444,670.624,29059.0
2018-05-22,673.364,677.714,677.984,668.164,16998.0
2018-05-23,678.144,661.924,678.144,661.724,28268.0
2018-05-24,658.144,653.544,666.804,651.144,30416.0
2018-05-25,650.144,655.004,665.144,650.144,26511.0
2018-05-28,656.144,678.544,678.804,653.264,42805.0
2018-05-29,676.944,669.574,688.144,669.424,40820.0
2018-05-30,665.364,664.014,675.444,658.194,37147.0
2018-05-31,668.394,689.274,689.764,668.384,71852.0
2018-06-01,689.274,683.254,693.124,676.904,36177.0
2018-06-04,690.494,720.114,721.044,684.024,73805.0
2018-06-05,724.644,726.194,732.844,715.374,52629.0
2018-06-06,726.144,723.894,739.094,720.444,48969.0
2018-06-07,728.124,719.114,733.694,717.044,39167.0
2018-06-08,718.144,716.094,724.044,708.144,34958.0
2018-06-11,714.194,713.874,724.144,706.474,36547.0
2018-06-12,716.144,737.334,741.644,714.644,55287.0
2018-06-13,738.144,728.474,740.764,727.024,35244.0
2018-06-14,728.144,724.274,731.944,713.324,36159.0
2018-06-15,722.343,722.473,727.723,718.243,31707.0
2018-06-19,718.143,687.143,718.143,686.143,60195.0
2018-06-20,690.143,712.733,714.143,690.143,45838.0
2018-06-21,714.363,708.463,728.033,707.913,39182.0
2018-06-22,703.143,715.673,716.143,699.143,28854.0
2018-06-25,715.143,714.703,728.113,714.043,32934.0
2018-06-26,714.453,703.943,719.023,696.143,46577.0
2018-06-27,701.143,671.583,706.143,670.143,57298.0
2018-06-28,663.143,660.073,668.143,646.143,50833.0
2018-06-29,661.443,680.603,681.443,654.143,32929.0
2018-07-02,683.663,660.693,688.473,652.143,37558.0
2018-07-03,658.903,644.063,664.923,627.373,82837.0
2018-07-04,641.143,640.053,649.143,637.143,37990.0
2018-07-05,649.143,651.533,665.343,649.143,47123.0
2018-07-06,656.143,663.263,670.073,648.403,44156.0
2018-07-09,669.173,676.383,679.003,668.873,40572.0
2018-07-10,678.143,674.903,680.643,662.473,29010.0
2018-07-11,659.143,668.723,673.143,651.363,24278.0
2018-07-12,667.143,686.683,690.313,667.143,40170.0
2018-07-13,691.443,696.133,697.243,684.263,28907.0
2018-07-16,701.443,703.823,713.253,700.173,32474.0
2018-07-17,706.143,691.573,706.143,685.163,27806.0
2018-07-18,691.573,686.583,698.833,684.143,24521.0
2018-07-19,688.143,690.093,693.093,684.163,18078.0
2018-07-20,690.643,690.273,692.273,677.143,30548.0
2018-07-23,685.143,681.213,690.293,669.153,35969.0
2018-07-24,681.823,694.543,696.443,672.143,41808.0
2018-07-25,696.093,692.953,699.023,689.153,21743.0
2018-07-26,698.043,684.763,698.043,683.373,23067.0
2018-07-27,685.143,687.703,693.443,679.143,20913.0
2018-07-30,688.043,668.353,689.803,664.143,42171.0
2018-07-31,669.443,675.583,677.023,668.353,20683.0
2018-08-01,680.543,664.083,681.443,663.253,25237.0
2018-08-02,665.113,644.983,665.113,637.023,55001.0
2018-08-03,644.143,628.133,644.143,625.343,47336.0
2018-08-06,626.143,618.823,633.143,611.393,45248.0
2018-08-07,621.443,635.423,636.973,611.163,39085.0
2018-08-08,636.163,625.363,638.143,621.013,29685.0
2018-08-09,620.143,641.023,643.643,619.263,34485.0
2018-08-10,641.023,636.323,643.913,633.343,23817.0
2018-08-13,632.143,628.363,632.143,615.823,34570.0
2018-08-14,628.363,629.273,633.643,622.653,21696.0
2018-08-15,628.943,611.943,629.143,610.143,34997.0
2018-08-16,601.143,597.583,617.643,589.143,59939.0
2018-08-17,606.643,584.003,606.643,579.153,46574.0
2018-08-20,581.593,593.933,594.693,566.003,48852.0
2018-08-21,596.143,620.633,621.443,596.143,52249.0
2018-08-22,620.143,616.843,622.343,612.143,20675.0
2018-08-23,620.843,619.353,627.643,614.323,27357.0
2018-08-24,618.143,609.443,618.143,605.603,26090.0
2018-08-27,611.143,636.443,636.443,611.143,48016.0
2018-08-28,642.143,630.143,642.923,627.693,32488.0
2018-08-29,631.143,634.993,638.023,628.243,27404.0
2018-08-30,637.353,629.543,641.743,628.153,33788.0
2018-08-31,625.393,608.333,626.143,605.643,58980.0
2018-09-03,601.143,615.353,616.813,599.943,30179.0
2018-09-04,615.943,624.183,625.143,610.743,21540.0
2018-09-05,624.143,606.933,626.133,606.143,28983.0
2018-09-06,601.143,593.143,608.403,589.143,42370.0
2018-09-07,594.643,600.113,607.173,594.283,29240.0
2018-09-10,601.343,593.943,602.953,589.843,21202.0
2018-09-11,594.713,595.143,600.113,589.773,19496.0
2018-09-12,592.143,579.143,594.013,577.153,41157.0
2018-09-13,587.143,581.123,591.143,569.143,47713.0
2018-09-14,583.123,592.043,598.923,577.673,40900.0
2018-09-17,594.143,594.953,602.103,590.203,29112.0
2018-09-18,592.143,615.843,617.143,591.363,37858.0
2018-09-19,615.723,630.563,635.143,615.143,48221.0
2018-09-20,634.343,627.693,636.043,626.503,27519.0
2018-09-21,631.143,649.153,649.153,629.153,42617.0
2018-09-25,644.143,646.163,654.913,642.403,30639.0
2018-09-26,651.243,674.073,681.823,651.133,72287.0
2018-09-27,676.643,673.143,677.143,664.543,40508.0
2018-09-28,675.843,679.143,682.343,668.023,35089.0
2018-10-08,664.553,635.293,668.143,635.293,82745.0
2018-10-09,636.043,644.143,647.853,635.043,40222.0
2018-10-10,646.403,620.063,647.143,618.833,63098.0
2018-10-11,584.153,594.133,618.083,584.153,91581.0
2018-10-12,600.143,617.143,621.823,599.723,54472.0
2018-10-15,618.633,616.043,621.093,609.173,35607.0
2018-10-16,615.123,616.283,628.673,611.153,26393.0
2018-10-17,624.143,614.863,626.443,599.043,43077.0
2018-10-18,609.143,595.083,609.143,594.113,52156.0
2018-10-19,587.143,619.143,624.143,584.223,76199.0
2018-10-22,624.143,642.143,651.163,624.143,73108.0
2018-10-23,638.143,590.883,638.143,584.143,123112.0
2018-10-24,577.253,586.133,599.143,569.143,76112.0
2018-10-25,569.143,568.143,571.643,557.723,75568.0
2018-10-26,568.143,559.243,574.143,557.123,55327.0
2018-10-29,498.233,498.233,498.233,498.233,49076.0
2018-10-30,459.143,473.143,492.143,458.163,204396.0
2018-10-31,476.143,498.043,504.143,471.143,96884.0
2018-11-01,504.143,512.143,534.643,500.393,98106.0
2018-11-02,534.143,549.043,549.143,521.383,89156.0
2018-11-05,542.143,524.943,542.143,520.913,75517.0
2018-11-06,523.143,515.143,523.303,507.153,45566.0
2018-11-07,518.143,515.543,524.093,511.153,38107.0
2018-11-08,523.143,519.483,526.143,517.143,33763.0
2018-11-09,516.363,511.143,518.143,511.143,24336.0
2018-11-12,502.143,501.143,503.343,485.943,67824.0
2018-11-13,495.263,519.143,519.143,492.143,66429.0
2018-11-14,519.103,504.243,519.103,501.693,41766.0
2018-11-15,507.943,508.843,513.943,504.643,30833.0
2018-11-16,510.143,509.143,515.143,507.173,28938.0
2018-11-19,509.443,518.163,521.143,508.253,36179.0
2018-11-20,514.143,510.743,517.143,509.143,26943.0
2018-11-21,503.143,513.843,518.043,502.823,27107.0
2018-11-22,514.293,513.643,516.473,507.143,21213.0
2018-11-23,513.143,506.043,516.443,506.043,20126.0
2018-11-26,507.143,501.253,509.343,501.143,19120.0
2018-11-27,501.143,497.243,504.133,495.643,20233.0
2018-11-28,499.993,506.143,508.333,494.643,27737.0
2018-11-29,515.173,500.743,518.943,498.153,45069.0
2018-11-30,506.143,514.143,518.033,502.143,49010.0
2018-12-03,538.143,550.343,554.143,533.913,83414.0
2018-12-04,552.133,551.373,553.403,544.143,31473.0
2018-12-05,546.643,559.243,565.643,544.143,41588.0
2018-12-06,549.143,540.943,555.123,539.503,37758.0
2018-12-07,544.743,536.143,548.003,533.843,26841.0
2018-12-10,525.143,526.373,536.643,523.323,24640.0
2018-12-11,526.143,532.133,535.693,526.143,16316.0
2018-12-12,537.933,538.143,538.343,531.943,19921.0
2018-12-13,539.143,550.893,556.023,538.743,40399.0
2018-12-14,547.153,542.103,548.943,541.143,24554.0
2018-12-17,541.713,539.663,545.113,534.153,24895.0
2018-12-18,535.023,540.083,540.683,534.143,19222.0
2018-12-19,538.143,526.943,540.133,525.173,25715.0
2018-12-20,525.363,523.643,530.643,518.033,26940.0
2018-12-21,520.143,516.553,522.593,511.353,30640.0
2018-12-24,512.643,517.143,520.053,507.143,19109.0
2018-12-25,511.363,514.933,516.643,502.753,26592.0
2018-12-26,512.953,509.223,517.543,507.143,17866.0
2018-12-27,519.143,512.143,520.993,511.363,29493.0
2018-12-28,512.443,539.153,545.543,509.143,63678.0
2019-01-02,559.123,548.123,561.143,544.153,62286.0
2019-01-03,549.113,539.143,550.803,534.943,30977.0
2019-01-04,536.423,551.143,556.813,531.163,37683.0
2019-01-07,557.143,554.633,561.143,551.363,34750.0
2019-01-08,554.643,553.933,561.143,549.423,28838.0
2019-01-09,559.133,565.263,575.303,558.183,49892.0
2019-01-10,566.273,567.913,574.023,559.393,29043.0
2019-01-11,574.143,585.023,586.143,567.893,38884.0
2019-01-14,582.143,573.743,585.033,570.693,25648.0
2019-01-15,577.003,609.123,610.643,574.143,55764.0
2019-01-16,607.143,610.243,614.793,602.743,42083.0
2019-01-17,612.143,608.393,618.843,604.943,30284.0
2019-01-18,614.143,632.753,639.343,610.643,68609.0
2019-01-21,639.143,636.123,648.023,631.023,47051.0
2019-01-22,635.143,620.143,635.143,614.363,42122.0
2019-01-23,616.363,614.803,623.643,612.273,33624.0
2019-01-24,619.443,621.643,626.973,613.823,29155.0
2019-01-25,625.023,628.843,634.043,619.073,28986.0
2019-01-28,633.143,626.143,643.123,625.173,36102.0
2019-01-29,626.643,634.143,637.143,617.143,30342.0
2019-01-30,634.133,625.143,635.363,625.143,22699.0
2019-01-31,629.143,638.743,638.743,626.703,36696.0
2019-02-01,646.183,641.813,648.143,638.753,30520.0
2019-02-11,644.143,674.443,678.643,637.323,58140.0
2019-02-12,672.143,667.063,674.633,664.343,35091.0
2019-02-13,672.143,684.393,685.303,666.363,35677.0
2019-02-14,680.343,686.303,692.803,679.283,32258.0
2019-02-15,684.023,673.923,684.023,672.163,23237.0
2019-02-18,680.143,689.143,694.093,680.143,37745.0
2019-02-19,690.103,679.903,691.643,675.803,29501.0
2019-02-20,684.143,671.143,684.143,665.203,37882.0
2019-02-21,669.143,669.393,679.623,666.143,29850.0
2019-02-22,666.143,675.153,677.633,663.243,25908.0
2019-02-25,679.893,691.473,693.583,667.133,82622.0
2019-02-26,696.943,676.493,698.323,675.143,57964.0
2019-02-27,682.143,689.843,707.163,680.143,65942.0
2019-02-28,687.043,704.153,712.563,686.093,56986.0
2019-03-01,710.643,738.443,739.143,710.143,63840.0
2019-03-04,744.143,731.003,747.473,726.363,84585.0
2019-03-05,734.143,728.923,738.693,725.023,44830.0
2019-03-06,724.143,717.143,728.643,715.023,46731.0
2019-03-07,711.363,697.743,711.363,694.703,60180.0
2019-03-08,687.043,686.643,695.973,682.793,52275.0
2019-03-11,689.183,707.683,716.093,689.183,53057.0
2019-03-12,712.963,694.153,712.973,688.143,52510.0
2019-03-13,694.643,703.143,709.893,694.643,40561.0
2019-03-14,706.143,727.143,734.143,703.143,62172.0
2019-03-15,725.143,726.443,736.643,713.993,52400.0
2019-03-18,727.943,759.233,763.673,726.143,81318.0
2019-03-19,752.143,741.753,757.063,741.443,40634.0
2019-03-20,739.143,741.943,751.443,734.143,31117.0
2019-03-21,737.143,734.893,741.943,730.643,32573.0
2019-03-22,737.363,743.143,749.123,734.143,30517.0
2019-03-25,735.143,724.743,737.143,722.443,37270.0
2019-03-26,729.143,722.143,735.083,713.243,37595.0
2019-03-27,730.143,737.643,743.023,724.143,42807.0
2019-03-28,742.573,755.943,763.623,734.823,57566.0
2019-03-29,784.143,803.133,815.823,779.313,90933.0
2019-04-01,809.143,808.143,818.093,800.143,60934.0
2019-04-02,809.133,799.143,809.133,785.203,53227.0
2019-04-03,789.263,793.643,800.883,783.353,43056.0
2019-04-04,789.143,814.143,814.943,785.343,55772.0
2019-04-08,849.143,849.343,857.143,839.263,66251.0
2019-04-09,852.143,854.143,857.343,841.653,47989.0
2019-04-10,852.143,897.133,901.043,849.143,67814.0
2019-04-11,897.143,874.343,899.143,854.693,61102.0
2019-04-12,858.143,863.143,869.133,849.153,48612.0
2019-04-15,880.143,856.143,888.143,856.143,45522.0
2019-04-16,854.043,889.043,889.043,850.363,46423.0
2019-04-17,887.143,901.143,904.653,874.143,40761.0
2019-04-18,894.553,894.643,903.823,885.363,19598.0
2019-04-19,893.103,901.703,910.093,880.453,32379.0
2019-04-22,908.643,898.343,928.033,889.753,40627.0
2019-04-23,900.143,924.093,930.363,898.343,48852.0
2019-04-24,929.023,919.143,939.143,900.363,45227.0
2019-04-25,917.933,901.513,923.133,900.363,39801.0
2019-04-26,895.443,894.143,909.023,894.143,43277.0
2019-04-29,894.143,921.113,938.143,884.143,52572.0
2019-04-30,917.143,923.143,934.103,912.253,35943.0
2019-05-06,874.643,855.143,884.143,842.143,135099.0
2019-05-07,842.423,839.143,863.083,819.363,100837.0
2019-05-08,809.143,833.543,850.943,809.143,81882.0
2019-05-09,824.143,807.953,829.013,791.643,91545.0
2019-05-10,824.803,856.263,859.923,817.333,79907.0
2019-05-13,848.003,841.143,860.123,833.143,46637.0
2019-05-14,834.143,835.713,855.143,822.143,59983.0
2019-05-15,839.383,876.143,882.143,839.383,63124.0
2019-05-16,868.143,879.053,881.143,854.143,44540.0
2019-05-17,876.163,855.933,881.443,849.243,49841.0
2019-05-20,849.143,834.103,849.143,820.143,44407.0
2019-05-21,834.143,844.143,859.143,821.163,42385.0
2019-05-22,844.123,837.143,853.143,829.143,32041.0
2019-05-23,830.143,810.143,833.123,805.363,58058.0
2019-05-24,814.143,827.643,834.143,813.583,44034.0
2019-05-27,828.243,828.143,832.133,809.193,39161.0
2019-05-28,827.133,837.143,856.633,824.163,74772.0
2019-05-29,837.153,861.053,874.093,837.153,65646.0
2019-05-30,859.143,854.443,869.133,840.363,40247.0
2019-05-31,849.673,839.143,856.133,839.143,35793.0
2019-06-03,841.143,841.143,850.493,835.423,34479.0
2019-06-04,844.143,824.443,844.573,820.143,39689.0
2019-06-05,833.143,820.743,835.403,819.143,34067.0
2019-06-06,824.763,811.273,824.913,807.143,34786.0
2019-06-10,807.123,820.223,828.093,789.143,55502.0
2019-06-11,825.143,860.033,864.753,824.143,80106.0
2019-06-12,855.363,855.843,860.133,843.143,37747.0
2019-06-13,859.143,859.143,861.443,846.143,32917.0
2019-06-14,860.143,862.143,881.443,859.163,42455.0
2019-06-17,856.143,860.743,876.083,855.163,32769.0
2019-06-18,866.143,866.143,869.143,851.743,29441.0
2019-06-19,889.143,881.153,895.843,881.153,53726.0
2019-06-20,881.643,924.143,924.643,881.343,67271.0
2019-06-21,919.113,925.443,933.633,913.643,45926.0
2019-06-24,927.443,936.243,948.833,924.143,45779.0
2019-06-25,941.143,932.123,948.143,916.143,51295.0
2019-06-26,934.143,929.003,934.143,920.363,29588.0
2019-06-27,934.143,945.493,950.143,930.263,47978.0
2019-06-28,949.672,947.682,952.562,935.012,31088.0
2019-07-01,968.202,995.542,999.282,963.902,52337.0
2019-07-02,988.682,988.682,993.182,979.682,39061.0
2019-07-03,983.682,951.582,986.682,945.182,67139.0
2019-07-04,949.482,944.882,954.482,934.902,46216.0
2019-07-05,949.682,963.502,969.682,939.982,50032.0
2019-07-08,958.732,948.542,961.582,938.682,33613.0
2019-07-09,942.982,939.742,952.682,932.032,31723.0
2019-07-10,944.612,946.202,954.262,940.682,28166.0
2019-07-11,953.642,945.182,962.062,939.682,30514.0
2019-07-12,944.982,949.772,955.182,943.692,28173.0
2019-07-15,931.482,939.612,943.782,914.812,59870.0
2019-07-16,939.132,931.682,945.982,928.682,33245.0
2019-07-17,931.682,927.182,936.672,925.812,25468.0
2019-07-18,925.182,911.182,926.682,910.862,39252.0
2019-07-19,918.682,919.552,924.482,911.682,28014.0
2019-07-22,923.682,920.702,927.682,913.932,28125.0
2019-07-23,925.982,917.662,926.272,907.542,32483.0
2019-07-24,921.992,910.042,923.582,908.372,46771.0
2019-07-25,909.652,926.682,927.042,901.832,38255.0
2019-07-26,925.652,928.712,934.682,922.232,26467.0
2019-07-29,925.712,940.092,943.182,923.692,26981.0
2019-07-30,940.182,942.612,946.682,934.682,19537.0
2019-07-31,938.682,936.282,945.452,930.272,22526.0
2019-08-01,940.192,922.982,940.682,916.702,35089.0
2019-08-02,907.682,918.132,921.662,906.682,39719.0
2019-08-05,908.682,906.112,917.682,903.682,36774.0
2019-08-06,894.682,909.982,911.682,887.482,43991.0
2019-08-07,913.182,908.682,919.212,908.682,26869.0
